jdtdb,calendar,x,y,z,lt,rg,rr
2458903.500000000,A.D. 2020-Feb-24 00:00:00.0000,-1.377086865536342E+06,1.076328422276343E+08,1.556341427223250E+06,3.590914282606566E+02,1.076529019249929E+08,-1.541231888966143E-01
2458904.500000000,A.D. 2020-Feb-25 00:00:00.0000,-4.412007345473972E+06,1.075354298291083E+08,1.730140963064775E+06,3.590477454122049E+02,1.076398061364831E+08,-1.489996648216537E-01
2458905.500000000,A.D. 2020-Feb-26 00:00:00.0000,-7.443423231218448E+06,1.073526007377779E+08,1.902566204762638E+06,3.590055566003265E+02,1.076271582488700E+08,-1.437557985034486E-01
2458906.500000000,A.D. 2020-Feb-27 00:00:00.0000,-1.046892454305681E+07,1.070844701254776E+08,2.073479659883864E+06,3.589648959095003E+02,1.076149684804232E+08,-1.383957577687843E-01
2458907.500000000,A.D. 2020-Feb-28 00:00:00.0000,-1.348610441047340E+07,1.067312221423009E+08,2.242744961914115E+06,3.589257962082001E+02,1.076032466848634E+08,-1.329238128331410E-01
2458908.500000000,A.D. 2020-Feb-29 00:00:00.0000,-1.649256108466547E+07,1.062931098559637E+08,2.410226985556453E+06,3.588882891199046E+02,1.075920023426708E+08,-1.273443326929398E-01
2458909.500000000,A.D. 2020-Mar-01 00:00:00.0000,-1.948589995169345E+07,1.057704551297530E+08,2.575791961225346E+06,3.588524049951587E+02,1.075812445527101E+08,-1.216617814279729E-01
2458910.500000000,A.D. 2020-Mar-02 00:00:00.0000,-2.246373554425801E+07,1.051636484388904E+08,2.739307588617124E+06,3.588181728847151E+02,1.075709820241777E+08,-1.158807144103155E-01
2458911.500000000,A.D. 2020-Mar-03 00:00:00.0000,-2.542369355007979E+07,1.044731486252145E+08,2.900643149239108E+06,3.587856205137816E+02,1.075612230688818E+08,-1.100057744156852E-01
2458912.500000000,A.D. 2020-Mar-04 00:00:00.0000,-2.836341281484592E+07,1.036994825901626E+08,3.059669617779173E+06,3.587547742574042E+02,1.075519755938623E+08,-1.040416876319084E-01
2458913.500000000,A.D. 2020-Mar-05 00:00:00.0000,-3.128054733768148E+07,1.028432449261073E+08,3.216259772198670E+06,3.587256591170138E+02,1.075432470943597E+08,-9.799325959124218E-02
2458914.500000000,A.D. 2020-Mar-06 00:00:00.0000,-3.417276825709867E+07,1.019050974861749E+08,3.370288302432232E+06,3.586982986981503E+02,1.075350446471367E+08,-9.186537101021930E-02
2458915.500000000,A.D. 2020-Mar-07 00:00:00.0000,-3.703776582536987E+07,1.008857688927643E+08,3.521631917578816E+06,3.586727151894221E+02,1.075273749041708E+08,-8.566297347897166E-02
2458916.500000000,A.D. 2020-Mar-08 00:00:00.0000,-3.987325136927976E+07,9.978605398504430E+07,3.670169451469488E+06,3.586489293426903E+02,1.075202440867135E+08,-7.939108517365627E-02
2458917.500000000,A.D. 2020-Mar-09 00:00:00.0000,-4.267695923521226E+07,9.860681320579456E+07,3.815781966499358E+06,3.586269604545211E+02,1.075136579797297E+08,-7.305478639648302E-02
2458918.500000000,A.D. 2020-Mar-10 00:00:00.0000,-4.544664871653899E+07,9.734897192803603E+07,3.958352855611913E+06,3.586068263489294E+02,1.075076219267247E+08,-6.665921506323327E-02
2458919.500000000,A.D. 2020-Mar-11 00:00:00.0000,-4.818010596128659E+07,9.601351972196575E+07,4.097767942326434E+06,3.585885433614325E+02,1.075021408249634E+08,-6.020956212598030E-02
2458920.500000000,A.D. 2020-Mar-12 00:00:00.0000,-5.087514585807639E+07,9.460150956279282E+07,4.233915578700669E+06,3.585721263244334E+02,1.074972191210884E+08,-5.371106692728795E-02
2458921.500000000,A.D. 2020-Mar-13 00:00:00.0000,-5.352961389834841E+07,9.311405698014785E+07,4.366686741123144E+06,3.585575885539518E+02,1.074928608071419E+08,-4.716901248830147E-02
2458922.500000000,A.D. 2020-Mar-14 00:00:00.0000,-5.614138801290441E+07,9.155233914981391E+07,4.495975123832230E+06,3.585449418377220E+02,1.074890694169977E+08,-4.058872073743254E-02
2458923.500000000,A.D. 2020-Mar-15 00:00:00.0000,-5.870838038082968E+07,8.991759392860270E+07,4.621677230061058E+06,3.585341964246742E+02,1.074858480232079E+08,-3.397554768855831E-02
2458924.500000000,A.D. 2020-Mar-16 00:00:00.0000,-6.122853920888236E+07,8.821111883327243E+07,4.743692460710302E+06,3.585253610158101E+02,1.074831992342671E+08,-2.733487857761391E-02
2458925.500000000,A.D. 2020-Mar-17 00:00:00.0000,-6.369985047947094E+07,8.643426996445739E+07,4.861923200453829E+06,3.585184427564870E+02,1.074811251922995E+08,-2.067212296439232E-02
2458926.500000000,A.D. 2020-Mar-18 00:00:00.0000,-6.612033966537599E+07,8.458846087665012E+07,4.976274901184861E+06,3.585134472301170E+02,1.074796275711701E+08,-1.399270980278848E-02
2458927.500000000,A.D. 2020-Mar-19 00:00:00.0000,-6.848807340941046E+07,8.267516139534746E+07,5.086656162713908E+06,3.585103784532919E+02,1.074787075750226E+08,-7.302082477141784E-03
2458928.500000000,A.D. 2020-Mar-20 00:00:00.0000,-7.080116116725494E+07,8.069589638254210E+07,5.192978810632780E+06,3.585092388723444E+02,1.074783659372493E+08,-6.056937961684879E-04
2458929.500000000,A.D. 2020-Mar-21 00:00:00.0000,-7.305775681174836E+07,7.865224445180459E+07,5.295157971262570E+06,3.585100293613493E+02,1.074786029198911E+08,6.090998945967926E-03
2458930.500000000,A.D. 2020-Mar-22 00:00:00.0000,-7.525606019695787E+07,7.654583663426116E+07,5.393112143606789E+06,3.585127492215445E+02,1.074794183134644E+08,1.278253899722125E-02
2458931.500000000,A.D. 2020-Mar-23 00:00:00.0000,-7.739431868041459E+07,7.437835499685216E+07,5.486763268235572E+06,3.585173961822220E+02,1.074808114372281E+08,1.946347517541522E-02
2458932.500000000,A.D. 2020-Mar-24 00:00:00.0000,-7.947082860193595E+07,7.215153121429354E+07,5.576036793029249E+06,3.585239664030403E+02,1.074827811398769E+08,2.612836680776787E-02
2458933.500000000,A.D. 2020-Mar-25 00:00:00.0000,-8.148393671752496E+07,6.986714509623747E+07,5.660861735714886E+06,3.585324544777755E+02,1.074853258006654E+08,3.277178873757154E-02
2458934.500000000,A.D. 2020-Mar-26 00:00:00.0000,-8.343204158689085E+07,6.752702307117814E+07,5.741170743132763E+06,3.585428534395093E+02,1.074884433309643E+08,3.938833628907032E-02
2458935.500000000,A.D. 2020-Mar-27 00:00:00.0000,-8.531359491319345E+07,6.513303662870169E+07,5.816900147174299E+06,3.585551547672430E+02,1.074921311762422E+08,4.597263019892393E-02
2458936.500000000,A.D. 2020-Mar-28 00:00:00.0000,-8.712710283367716E+07,6.268710072172928E+07,5.887990017336879E+06,3.585693483939285E+02,1.074963863184742E+08,5.251932151672502E-02
2458937.500000000,A.D. 2020-Mar-29 00:00:00.0000,-8.887112715992466E+07,6.019117213044970E+07,5.954384209845752E+06,3.585854227159065E+02,1.075012052789706E+08,5.902309647142899E-02
2458938.500000000,A.D. 2020-Mar-30 00:00:00.0000,-9.054428656652740E+07,5.764724778968237E+07,6.016030413297329E+06,3.586033646037412E+02,1.075065841216257E+08,6.547868129702589E-02
2458939.500000000,A.D. 2020-Mar-31 00:00:00.0000,-9.214525772703709E+07,5.505736308145279E+07,6.072880190782871E+06,3.586231594144398E+02,1.075125184565807E+08,7.188084700854493E-02
2458940.500000000,A.D. 2020-Apr-01 00:00:00.0000,-9.367277639613201E+07,5.242359009459987E+07,6.124889018455967E+06,3.586447910050397E+02,1.075190034442971E+08,7.822441411991281E-02
2458941.500000000,A.D. 2020-Apr-02 00:00:00.0000,-9.512563843700221E+07,4.974803585327083E+07,6.172016320511792E+06,3.586682417475458E+02,1.075260338000350E+08,8.450425729649368E-02
2458942.500000000,A.D. 2020-Apr-03 00:00:00.0000,-9.650270079303063E+07,4.703284051618958E+07,6.214225500550829E+06,3.586934925451990E+02,1.075336037987299E+08,9.071530994036335E-02
2458943.500000000,A.D. 2020-Apr-04 00:00:00.0000,-9.780288240292001E+07,4.428017554861476E+07,6.251483969304143E+06,3.587205228500581E+02,1.075417072802641E+08,9.685256871149835E-02
2458944.500000000,A.D. 2020-Apr-05 00:00:00.0000,-9.902516505849104E+07,4.149224186892795E+07,6.283763168702306E+06,3.587493106818745E+02,1.075503376551248E+08,1.029110979971511E-01
2458945.500000000,A.D. 2020-Apr-06 00:00:00.0000,-1.001685942044506E+08,3.867126797181447E+07,6.311038592274321E+06,3.587798326482384E+02,1.075594879104440E+08,1.088860342094062E-01
2458946.500000000,A.D. 2020-Apr-07 00:00:00.0000,-1.012322796794976E+08,3.581950803001730E+07,6.333289801867221E+06,3.588120639659505E+02,1.075691506164055E+08,1.147725900954817E-01
2458947.500000000,A.D. 2020-Apr-08 00:00:00.0000,-1.022153963982311E+08,3.293923997666071E+07,6.350500440682944E+06,3.588459784836351E+02,1.075793179330241E+08,1.205660589243008E-01
2458948.500000000,A.D. 2020-Apr-09 00:00:00.0000,-1.031171849733729E+08,3.003276357015272E+07,6.362658242631780E+06,3.588815487055285E+02,1.075899816172771E+08,1.262618185330041E-01
2458949.500000000,A.D. 2020-Apr-10 00:00:00.0000,-1.039369522779133E+08,2.710239844368257E+07,6.369755038007552E+06,3.589187458164296E+02,1.076011330305846E+08,1.318553353224157E-01
2458950.500000000,A.D. 2020-Apr-11 00:00:00.0000,-1.046740719468591E+08,2.415048214133465E+07,6.371786755493669E+06,3.589575397077862E+02,1.076127631466298E+08,1.373421681319930E-01
2458951.500000000,A.D. 2020-Apr-12 00:00:00.0000,-1.053279848183363E+08,2.117936814284331E+07,6.368753420513638E+06,3.589978990048791E+02,1.076248625595084E+08,1.427179719992396E-01
2458952.500000000,A.D. 2020-Apr-13 00:00:00.0000,-1.058981993138773E+08,1.819142387901147E+07,6.360659149943854E+06,3.590397910950751E+02,1.076374214921991E+08,1.479785018052006E-01
2458953.500000000,A.D. 2020-Apr-14 00:00:00.0000,-1.063842917577966E+08,1.518902873981099E+07,6.347512143210908E+06,3.590831821571130E+02,1.076504298053426E+08,1.531196158045522E-01
2458954.500000000,A.D. 2020-Apr-15 00:00:00.0000,-1.067859066356344E+08,1.217457207717542E+07,6.329324669799714E+06,3.591280371913903E+02,1.076638770063223E+08,1.581372790362753E-01
2458955.500000000,A.D. 2020-Apr-16 00:00:00.0000,-1.071027567917184E+08,9.150451204484709E+06,6.306113053202868E+06,3.591743200512149E+02,1.076777522586324E+08,1.630275666093688E-01
2458956.500000000,A.D. 2020-Apr-17 00:00:00.0000,-1.073346235659682E+08,6.119069394728193E+06,6.277897651345587E+06,3.592219934749854E+02,1.076920443915258E+08,1.677866668578624E-01
2458957.500000000,A.D. 2020-Apr-18 00:00:00.0000,-1.074813568701352E+08,3.082833879315505E+06,6.244702833524498E+06,3.592710191192602E+02,1.077067419099280E+08,1.724108843606365E-01
